Away Team,City,Home Team,Match Date,Match ID,Match Referee,Player Of Match,Season,Team Gender,Toss Decision,Toss Winner,TV Umpire,Umpire,Venue,Winner,Number of Records,Winner Runs
South Africa,Birmingham,England,12-09-2012,534235,AJ Pycroft,JC Buttler,2012,male,field,South Africa,PJ Hartley,"RJ Bailey,RK Illingworth",Edgbaston,England,1,28
Zimbabwe,Hambantota,Sri Lanka,18-09-2012,533272,JJ Crowe,BAW Mendis,2012/13,male,field,Zimbabwe,RA Kettleborough,"IJ Gould,RJ Tucker","""Mahinda Rajapaksa International Cricket Stadium",Sri Lanka,1,82
Zimbabwe,Hambantota,South Africa,20-09-2012,533275,JJ Crowe,JH Kallis,2012/13,male,field,South Africa,IJ Gould,"SJ Davis,RA Kettleborough","""Mahinda Rajapaksa International Cricket Stadium",South Africa,1,
New Zealand,,Bangladesh,21-09-2012,533276,GF Labrooy,BB McCullum,2012/13,male,field,Bangladesh,BNJ Oxenford,"M Erasmus,NJ Llong",Pallekele International Cricket Stadium,New Zealand,1,59
West Indies,Colombo,Australia,22-09-2012,533279,RS Madugalle,SR Watson,2012/13,male,bat,West Indies,HDPK Dharmasena,"Aleem Dar,Asad Rauf",R Premadasa Stadium,Australia,1,17
South Africa,Hambantota,Sri Lanka,22-09-2012,533278,JJ Crowe,AB de Villiers,2012/13,male,field,Sri Lanka,SJ Davis,"RA Kettleborough,RJ Tucker","""Mahinda Rajapaksa International Cricket Stadium",South Africa,1,32
Pakistan,,New Zealand,23-09-2012,533280,GF Labrooy,Nasir Jamshed,2012/13,male,bat,Pakistan,NJ Llong,"M Erasmus,BNJ Oxenford",Pallekele International Cricket Stadium,Pakistan,1,13
India,Colombo,England,23-09-2012,533281,RS Madugalle,Harbhajan Singh,2012/13,male,field,England,HDPK Dharmasena,"Aleem Dar,SJA Taufel",R Premadasa Stadium,India,1,90
Pakistan,,Bangladesh,25-09-2012,533283,JJ Crowe,Imran Nazir,2012/13,male,bat,Bangladesh,RJ Tucker,"SJ Davis,IJ Gould",Pallekele International Cricket Stadium,Pakistan,1,
New Zealand,,Sri Lanka,27-09-2012,533284,J Srinath,TM Dilshan,2012/13,male,bat,New Zealand,SJ Davis,"Aleem Dar,SJA Taufel",Pallekele International Cricket Stadium,,1,
West Indies,,England,27-09-2012,533285,J Srinath,J Charles,2012/13,male,bat,West Indies,Aleem Dar,"Asad Rauf,SJ Davis",Pallekele International Cricket Stadium,West Indies,1,15
India,Colombo,Australia,28-09-2012,533287,RS Madugalle,SR Watson,2012/13,male,bat,India,IJ Gould,"HDPK Dharmasena,RA Kettleborough",R Premadasa Stadium,Australia,1,
South Africa,Colombo,Pakistan,28-09-2012,533286,RS Madugalle,Umar Gul,2012/13,male,bat,South Africa,RA Kettleborough,"IJ Gould,RJ Tucker",R Premadasa Stadium,Pakistan,1,
New Zealand,,England,29-09-2012,533288,J Srinath,LJ Wright,2012/13,male,bat,New Zealand,SJ Davis,"Asad Rauf,SJA Taufel",Pallekele International Cricket Stadium,England,1,
West Indies,,Sri Lanka,29-09-2012,533289,J Srinath,DPMD Jayawardene,2012/13,male,bat,West Indies,SJA Taufel,"Aleem Dar,SJ Davis",Pallekele International Cricket Stadium,Sri Lanka,1,
Pakistan,Colombo,India,30-09-2012,533291,JJ Crowe,V Kohli,2012/13,male,bat,Pakistan,HDPK Dharmasena,"RA Kettleborough,RJ Tucker",R Premadasa Stadium,India,1,
South Africa,Colombo,Australia,30-09-2012,533290,JJ Crowe,SR Watson,2012/13,male,field,Australia,RA Kettleborough,"HDPK Dharmasena,IJ Gould",R Premadasa Stadium,Australia,1,
England,,Sri Lanka,01-10-2012,533293,J Srinath,SL Malinga,2012/13,male,field,England,Asad Rauf,"SJ Davis,SJA Taufel",Pallekele International Cricket Stadium,Sri Lanka,1,19
West Indies,,New Zealand,01-10-2012,533292,J Srinath,SP Narine,2012/13,male,field,New Zealand,SJA Taufel,"Aleem Dar,Asad Rauf",Pallekele International Cricket Stadium,,1,
Pakistan,Colombo,Australia,02-10-2012,533294,JJ Crowe,Raza Hasan,2012/13,male,field,Australia,HDPK Dharmasena,"IJ Gould,RA Kettleborough",R Premadasa Stadium,Pakistan,1,32
South Africa,Colombo,India,02-10-2012,533295,JJ Crowe,Yuvraj Singh,2012/13,male,field,South Africa,IJ Gould,"HDPK Dharmasena,RJ Tucker",R Premadasa Stadium,India,1,1
Pakistan,Colombo,Sri Lanka,04-10-2012,533296,JJ Crowe,DPMD Jayawardene,2012/13,male,bat,Sri Lanka,IJ Gould,"SJA Taufel,RJ Tucker",R Premadasa Stadium,Sri Lanka,1,16
West Indies,Colombo,Australia,05-10-2012,533297,RS Madugalle,CH Gayle,2012/13,male,bat,West Indies,RA Kettleborough,"Aleem Dar,HDPK Dharmasena",R Premadasa Stadium,West Indies,1,74
West Indies,Colombo,Sri Lanka,07-10-2012,533298,JJ Crowe,MN Samuels,2012/13,male,bat,West Indies,RJ Tucker,"Aleem Dar,SJA Taufel",R Premadasa Stadium,West Indies,1,36
New Zealand,,Sri Lanka,30-10-2012,582186,AJ Pycroft,,2012/13,male,field,Sri Lanka,TH Wijewardene,"REJ Martinesz,RSA Palliyaguruge",Pallekele International Cricket Stadium,,1,
New Zealand,,Sri Lanka,04-11-2012,582188,AJ Pycroft,SL Malinga,2012/13,male,bat,New Zealand,REJ Martinesz,"HDPK Dharmasena,IJ Gould",Pallekele International Cricket Stadium,Sri Lanka,1,14
New Zealand,,Sri Lanka,06-11-2012,582189,AJ Pycroft,TM Dilshan,2012/13,male,field,Sri Lanka,REJ Martinesz,"HDPK Dharmasena,IJ Gould",Pallekele International Cricket Stadium,Sri Lanka,1,
South Africa,Brisbane,Australia,09-11-2012,573007,RS Madugalle,MJ Clarke,2012/13,male,bat,South Africa,RA Kettleborough,"Asad Rauf,BF Bowden","""Brisbane Cricket Ground",,1,
New Zealand,Hambantota,Sri Lanka,10-11-2012,582190,AJ Pycroft,BMAJ Mendis,2012/13,male,field,Sri Lanka,TH Wijewardene,"IJ Gould,RSA Palliyaguruge","""Mahinda Rajapaksa International Cricket Stadium",Sri Lanka,1,
New Zealand,Hambantota,Sri Lanka,12-11-2012,582191,AJ Pycroft,,2012/13,male,field,New Zealand,RSA Palliyaguruge,"IJ Gould,TH Wijewardene","""Mahinda Rajapaksa International Cricket Stadium",,1,
West Indies,Mirpur,Bangladesh,13-11-2012,587469,DC Boon,KOA Powell,2012/13,male,bat,West Indies,Enamul Haque,"RK Illingworth,BNJ Oxenford",Shere Bangla National Stadium,West Indies,1,77
England,Ahmedabad,India,15-11-2012,565806,RS Mahanama,CA Pujara,2012/13,male,bat,India,S Asnani,"Aleem Dar,AL Hill","""Sardar Patel Stadium",India,1,
New Zealand,,Sri Lanka,17-11-2012,582192,J Srinath,HMRKB Herath,2012/13,male,bat,New Zealand,REJ Martinesz,"M Erasmus,NJ Llong",Galle International Stadium,Sri Lanka,1,
West Indies,Khulna,Bangladesh,21-11-2012,587470,DC Boon,MN Samuels,2012/13,male,bat,Bangladesh,Enamul Haque,"RK Illingworth,BNJ Oxenford",Sheikh Abu Naser Stadium,West Indies,1,
South Africa,,Australia,22-11-2012,573008,RS Madugalle,F du Plessis,2012/13,male,bat,Australia,Asad Rauf,"BF Bowden,RA Kettleborough",Adelaide Oval,,1,
England,Mumbai,India,23-11-2012,565807,RS Mahanama,KP Pietersen,2012/13,male,bat,India,S Ravi,"Aleem Dar,AL Hill",Wankhede Stadium,England,1,
New Zealand,Colombo,Sri Lanka,25-11-2012,582193,J Srinath,LRPL Taylor,2012/13,male,bat,New Zealand,RSA Palliyaguruge,"M Erasmus,NJ Llong",P Sara Oval,New Zealand,1,167
South Africa,Perth,Australia,30-11-2012,573009,RS Madugalle,HM Amla,2012/13,male,bat,South Africa,BF Bowden,"Asad Rauf,RA Kettleborough",Western Australia Cricket Association Ground,South Africa,1,309
West Indies,Khulna,Bangladesh,30-11-2012,587471,AJ Pycroft,Sohag Gazi,2012/13,male,bat,West Indies,Anisur Rahman,"Enamul Haque,REJ Martinesz",Sheikh Abu Naser Stadium,Bangladesh,1,
West Indies,Khulna,Bangladesh,02-12-2012,587472,AJ Pycroft,Anamul Haque,2012/13,male,field,West Indies,Anisur Rahman,"Enamul Haque,REJ Martinesz",Sheikh Abu Naser Stadium,Bangladesh,1,160
England,Kolkata,India,05-12-2012,565808,JJ Crowe,AN Cook,2012/13,male,bat,India,VA Kulkarni,"HDPK Dharmasena,RJ Tucker",Eden Gardens,England,1,
West Indies,Mirpur,Bangladesh,05-12-2012,587473,AJ Pycroft,MN Samuels,2012/13,male,field,West Indies,Anisur Rahman,"Enamul Haque,REJ Martinesz",Shere Bangla National Stadium,West Indies,1,
West Indies,Mirpur,Bangladesh,07-12-2012,587474,AJ Pycroft,DJG Sammy,2012/13,male,field,Bangladesh,Anisur Rahman,"Enamul Haque,REJ Martinesz",Shere Bangla National Stadium,West Indies,1,75
West Indies,Mirpur,Bangladesh,08-12-2012,587475,AJ Pycroft,Mahmudullah,2012/13,male,field,Bangladesh,Anisur Rahman,"Enamul Haque,REJ Martinesz",Shere Bangla National Stadium,Bangladesh,1,
West Indies,Mirpur,Bangladesh,10-12-2012,587476,AJ Pycroft,MN Samuels,2012/13,male,bat,West Indies,REJ Martinesz,"Anisur Rahman,Enamul Haque",Shere Bangla National Stadium,West Indies,1,18
England,Nagpur,India,13-12-2012,565809,JJ Crowe,JM Anderson,2012/13,male,bat,England,S Ravi,"HDPK Dharmasena,RJ Tucker","""Vidarbha Cricket Association Stadium",,1,
Sri Lanka,Hobart,Australia,14-12-2012,573011,BC Broad,PM Siddle,2012/13,male,bat,Australia,Aleem Dar,"AL Hill,NJ Llong",Bellerive Oval,Australia,1,137
England,Pune,India,20-12-2012,565810,JJ Crowe,Yuvraj Singh,2012/13,male,field,India,VA Kulkarni,"S Asnani,C Shamshuddin",Subrata Roy Sahara Stadium,India,1,
New Zealand,Durban,South Africa,21-12-2012,567353,AJ Pycroft,RK Kleinveldt,2012/13,male,bat,New Zealand,AT Holdstock,"JD Cloete,S George",Kingsmead,South Africa,1,
England,Mumbai,India,22-12-2012,565811,JJ Crowe,EJG Morgan,2012/13,male,field,England,S Asnani,"VA Kulkarni,S Ravi",Wankhede Stadium,England,1,
New Zealand,East London,South Africa,23-12-2012,567354,AJ Pycroft,MJ Guptill,2012/13,male,field,New Zealand,JD Cloete,"S George,AT Holdstock",Buffalo Park,New Zealand,1,
Pakistan,Bangalore,India,25-12-2012,589306,RS Mahanama,Mohammad Hafeez,2012/13,male,field,Pakistan,VA Kulkarni,"S Ravi,C Shamshuddin",M Chinnaswamy Stadium,Pakistan,1,
New Zealand,Port Elizabeth,South Africa,26-12-2012,567355,AJ Pycroft,H Davids,2012/13,male,bat,South Africa,S George,"JD Cloete,AT Holdstock",St George's Park,South Africa,1,33
Sri Lanka,,Australia,26-12-2012,573012,BC Broad,MG Johnson,2012/13,male,bat,Sri Lanka,AL Hill,"Aleem Dar,NJ Llong",Melbourne Cricket Ground,Australia,1,201
Pakistan,Ahmedabad,India,28-12-2012,589307,RS Mahanama,Yuvraj Singh,2012/13,male,field,Pakistan,C Shamshuddin,"S Asnani,VA Kulkarni","""Sardar Patel Stadium",India,1,11
Pakistan,Chennai,India,30-12-2012,589308,RS Mahanama,MS Dhoni,2012/13,male,field,Pakistan,S Asnani,"BF Bowden,S Ravi","""MA Chidambaram Stadium",Pakistan,1,
New Zealand,Cape Town,South Africa,02-01-2013,567356,DC Boon,VD Philander,2012/13,male,bat,New Zealand,HDPK Dharmasena,"IJ Gould,RJ Tucker",Newlands,South Africa,1,27
Pakistan,Kolkata,India,03-01-2013,589309,RS Mahanama,Nasir Jamshed,2012/13,male,field,India,S Ravi,"BF Bowden,VA Kulkarni",Eden Gardens,Pakistan,1,85
Sri Lanka,,Australia,03-01-2013,573013,BC Broad,JM Bird,2012/13,male,field,Australia,NJ Llong,"Aleem Dar,AL Hill",Sydney Cricket Ground,Australia,1,
Pakistan,Delhi,India,06-01-2013,589310,RS Mahanama,MS Dhoni,2012/13,male,bat,India,VA Kulkarni,"S Asnani,BF Bowden",Feroz Shah Kotla,India,1,10
England,Rajkot,India,11-01-2013,565812,AJ Pycroft,JC Tredwell,2012/13,male,bat,England,VA Kulkarni,"SJ Davis,S Ravi",Saurashtra Cricket Association Stadium,England,1,9
New Zealand,Port Elizabeth,South Africa,11-01-2013,567357,DC Boon,DW Steyn,2012/13,male,bat,South Africa,RJ Tucker,"HDPK Dharmasena,IJ Gould",St George's Park,South Africa,1,193
Sri Lanka,,Australia,11-01-2013,573014,J Srinath,PJ Hughes,2012/13,male,bat,Australia,M Erasmus,"RA Kettleborough,PR Reiffel",Melbourne Cricket Ground,Australia,1,107
Sri Lanka,,Australia,13-01-2013,573015,J Srinath,HDRL Thirimanne,2012/13,male,field,Sri Lanka,RA Kettleborough,"M Erasmus,SD Fry",Adelaide Oval,Sri Lanka,1,
England,Kochi,India,15-01-2013,565813,AJ Pycroft,RA Jadeja,2012/13,male,bat,India,S Asnani,"SJ Davis,VA Kulkarni",Nehru Stadium,India,1,127
Sri Lanka,Brisbane,Australia,18-01-2013,573016,J Srinath,KMDN Kulasekara,2012/13,male,bat,Australia,M Erasmus,"RA Kettleborough,PR Reiffel","""Brisbane Cricket Ground",Sri Lanka,1,
England,Ranchi,India,19-01-2013,565814,AJ Pycroft,V Kohli,2012/13,male,field,India,VA Kulkarni,"SJ Davis,S Ravi",JSCA International Stadium Complex,India,1,
New Zealand,Paarl,South Africa,19-01-2013,567358,DC Boon,JEC Franklin,2012/13,male,field,New Zealand,Aleem Dar,"Enamul Haque,S George",Boland Park,New Zealand,1,
Sri Lanka,,Australia,20-01-2013,573017,J Srinath,,2012/13,male,bat,Australia,RA Kettleborough,"M Erasmus,PR Reiffel",Sydney Cricket Ground,,1,
New Zealand,Kimberley,South Africa,22-01-2013,567359,DC Boon,KS Williamson,2012/13,male,field,South Africa,Enamul Haque,"Aleem Dar,JD Cloete",De Beers Diamond Oval,New Zealand,1,27
England,Chandigarh,India,23-01-2013,565815,AJ Pycroft,SK Raina,2012/13,male,field,India,C Shamshuddin,"S Asnani,SJ Davis","""Punjab Cricket Association Stadium",India,1,
Sri Lanka,Hobart,Australia,23-01-2013,573018,J Srinath,PJ Hughes,2012/13,male,field,Sri Lanka,M Erasmus,"SD Fry,RA Kettleborough",Bellerive Oval,Australia,1,32
New Zealand,Potchefstroom,South Africa,25-01-2013,567360,DC Boon,GC Smith,2012/13,male,bat,New Zealand,Aleem Dar,"Enamul Haque,AT Holdstock",Senwes Park,South Africa,1,
Sri Lanka,Sydney,Australia,26-01-2013,573019,J Srinath,DA Warner,2012/13,male,bat,Australia,JD Ward,"SD Fry,PR Reiffel",Stadium Australia,Sri Lanka,1,
England,Dharamsala,India,27-01-2013,565816,AJ Pycroft,IR Bell,2012/13,male,field,England,C Shamshuddin,"S Asnani,SJ Davis",Himachal Pradesh Cricket Association Stadium,England,1,
Sri Lanka,,Australia,28-01-2013,573020,J Srinath,NLTC Perera,2012/13,male,field,Australia,PR Reiffel,"SD Fry,JD Ward",Melbourne Cricket Ground,Sri Lanka,1,2
Pakistan,Johannesburg,South Africa,01-02-2013,567363,JJ Crowe,DW Steyn,2012/13,male,bat,South Africa,SJ Davis,"BF Bowden,BNJ Oxenford",New Wanderers Stadium,South Africa,1,211
West Indies,Perth,Australia,01-02-2013,573022,RS Madugalle,MA Starc,2012/13,male,bat,West Indies,NJ Llong,"Asad Rauf,PR Reiffel",Western Australia Cricket Association Ground,Australia,1,
West Indies,Perth,Australia,03-02-2013,573023,RS Madugalle,GJ Bailey,2012/13,male,field,West Indies,Asad Rauf,"NJ Llong,PR Reiffel",Western Australia Cricket Association Ground,Australia,1,54
West Indies,Canberra,Australia,06-02-2013,573024,RS Madugalle,SR Watson,2012/13,male,bat,Australia,NJ Llong,"Asad Rauf,SD Fry",Manuka Oval,Australia,1,39
West Indies,,Australia,08-02-2013,573025,RS Madugalle,KA Pollard,2012/13,male,bat,West Indies,Asad Rauf,"SD Fry,NJ Llong",Sydney Cricket Ground,Australia,1,
England,Auckland,New Zealand,09-02-2013,569237,RS Mahanama,SCJ Broad,2012/13,male,field,New Zealand,GAV Baxter,"CB Gaffaney,DJ Walker",Eden Park,England,1,40
West Indies,,Australia,10-02-2013,573026,RS Madugalle,AC Voges,2012/13,male,field,West Indies,NJ Llong,"Asad Rauf,PR Reiffel",Melbourne Cricket Ground,Australia,1,17
England,Hamilton,New Zealand,12-02-2013,569238,RS Mahanama,BB McCullum,2012/13,male,field,England,CB Gaffaney,"GAV Baxter,DJ Walker",Seddon Park,New Zealand,1,55
West Indies,Brisbane,Australia,13-02-2013,573027,RS Madugalle,KA Pollard,2012/13,male,bat,West Indies,SD Fry,"PR Reiffel,JD Ward","""Brisbane Cricket Ground",West Indies,1,27
Pakistan,Cape Town,South Africa,14-02-2013,567364,JJ Crowe,RJ Peterson,2012/13,male,field,South Africa,BF Bowden,"SJ Davis,BNJ Oxenford",Newlands,South Africa,1,
England,Wellington,New Zealand,15-02-2013,569239,RS Mahanama,AD Hales,2012/13,male,field,England,DJ Walker,"GAV Baxter,CB Gaffaney",Westpac Stadium,England,1,
England,Hamilton,New Zealand,17-02-2013,569240,RS Mahanama,BB McCullum,2012/13,male,field,New Zealand,RJ Tucker,"GAV Baxter,S Ravi",Seddon Park,New Zealand,1,
England,Napier,New Zealand,20-02-2013,569241,RS Mahanama,,2012/13,male,field,England,S Ravi,"CB Gaffaney,RJ Tucker",McLean Park,England,1,
Australia,Chennai,India,22-02-2013,598812,BC Broad,MS Dhoni,2012/13,male,bat,Australia,VA Kulkarni,"HDPK Dharmasena,M Erasmus","""MA Chidambaram Stadium",India,1,
Pakistan,Centurion,South Africa,22-02-2013,567365,JJ Crowe,KJ Abbott,2012/13,male,bat,South Africa,BNJ Oxenford,"BF Bowden,SJ Davis",SuperSport Park,South Africa,1,18
Zimbabwe,Grenada,West Indies,22-02-2013,593983,J Srinath,J Charles,2012/13,male,field,Zimbabwe,JD Cloete,"IJ Gould,JS Wilson","""National Cricket Stadium",West Indies,1,156
England,Auckland,New Zealand,23-02-2013,569242,RS Mahanama,,2012/13,male,field,England,RJ Tucker,"CB Gaffaney,S Ravi",Eden Park,England,1,
Zimbabwe,Grenada,West Indies,26-02-2013,593985,J Srinath,DM Bravo,2012/13,male,bat,Zimbabwe,JD Cloete,"GO Brathwaite,IJ Gould","""National Cricket Stadium",West Indies,1,
Australia,Hyderabad,India,02-03-2013,598813,BC Broad,CA Pujara,2012/13,male,bat,Australia,S Ravi,"HDPK Dharmasena,M Erasmus","""Rajiv Gandhi International Stadium",India,1,135
Zimbabwe,Antigua,West Indies,02-03-2013,593986,J Srinath,LMP Simmons,2012/13,male,bat,Zimbabwe,N Duguid,"PJ Nero,JS Wilson","""Sir Vivian Richards Stadium",West Indies,1,
Pakistan,Centurion,South Africa,03-03-2013,567367,JJ Crowe,Mohammad Hafeez,2012/13,male,bat,Pakistan,AT Holdstock,"JD Cloete,S George",SuperSport Park,Pakistan,1,95
Zimbabwe,Antigua,West Indies,03-03-2013,593987,J Srinath,S Badree,2012/13,male,bat,West Indies,N Duguid,"GO Brathwaite,JS Wilson","""Sir Vivian Richards Stadium",West Indies,1,41
England,Dunedin,New Zealand,06-03-2013,569243,RS Mahanama,,2012/13,male,field,New Zealand,RJ Tucker,"Asad Rauf,PR Reiffel",University Oval,,1,
Bangladesh,,Sri Lanka,08-03-2013,602472,DC Boon,Mushfiqur Rahim,2012/13,male,bat,Sri Lanka,TH Wijewardene,"RK Illingworth,NJ Llong",Galle International Stadium,,1,
Pakistan,Bloemfontein,South Africa,10-03-2013,567368,AJ Pycroft,CA Ingram,2012/13,male,field,Pakistan,BF Bowden,"JD Cloete,HDPK Dharmasena",Chevrolet Park,South Africa,1,125
Zimbabwe,Barbados,West Indies,12-03-2013,593988,JJ Crowe,S Shillingford,2012/13,male,bat,Zimbabwe,AL Hill,"REJ Martinesz,BNJ Oxenford","""Kensington Oval",West Indies,1,
Australia,Chandigarh,India,14-03-2013,598814,RS Madugalle,S Dhawan,2012/13,male,bat,Australia,S Asnani,"Aleem Dar,RA Kettleborough","""Punjab Cricket Association Stadium",India,1,
England,Wellington,New Zealand,14-03-2013,569244,RS Mahanama,,2012/13,male,field,New Zealand,PR Reiffel,"Asad Rauf,RJ Tucker",Basin Reserve,,1,
Pakistan,Centurion,South Africa,15-03-2013,567369,AJ Pycroft,Mohammad Irfan,2012/13,male,bat,South Africa,HDPK Dharmasena,"BF Bowden,AT Holdstock",SuperSport Park,Pakistan,1,
Bangladesh,Colombo,Sri Lanka,16-03-2013,602473,DC Boon,HMRKB Herath,2012/13,male,field,Sri Lanka,RSA Palliyaguruge,"RK Illingworth,NJ Llong",R Premadasa Stadium,Sri Lanka,1,
Pakistan,Johannesburg,South Africa,17-03-2013,567370,AJ Pycroft,"HM Amla,AB de Villiers",2012/13,male,field,Pakistan,HDPK Dharmasena,"BF Bowden,S George",New Wanderers Stadium,South Africa,1,34
Zimbabwe,Dominica,West Indies,20-03-2013,593989,JJ Crowe,S Shillingford,2012/13,male,field,West Indies,BNJ Oxenford,"AL Hill,REJ Martinesz","""Windsor Park",West Indies,1,65
Pakistan,Durban,South Africa,21-03-2013,567371,AJ Pycroft,Misbah-ul-Haq,2012/13,male,bat,South Africa,BF Bowden,"HDPK Dharmasena,S George",Kingsmead,Pakistan,1,
Australia,Delhi,India,22-03-2013,598815,RS Madugalle,RA Jadeja,2012/13,male,bat,Australia,S Ravi,"Aleem Dar,RA Kettleborough",Feroz Shah Kotla,India,1,
England,Auckland,New Zealand,22-03-2013,569245,RS Mahanama,,2012/13,male,field,England,SJ Davis,"PR Reiffel,RJ Tucker",Eden Park,,1,
Bangladesh,Hambantota,Sri Lanka,23-03-2013,602474,DC Boon,TM Dilshan,2012/13,male,field,Sri Lanka,TH Wijewardene,"NJ Llong,RSA Palliyaguruge","""Mahinda Rajapaksa International Cricket Stadium",Sri Lanka,1,
Pakistan,Benoni,South Africa,24-03-2013,567372,AJ Pycroft,AB de Villiers,2012/13,male,bat,Pakistan,HDPK Dharmasena,"BF Bowden,JD Cloete",Willowmoore Park,South Africa,1,
Bangladesh,Hambantota,Sri Lanka,25-03-2013,602475,DC Boon,,2012/13,male,field,Bangladesh,RSA Palliyaguruge,"NJ Llong,TH Wijewardene","""Mahinda Rajapaksa International Cricket Stadium",,1,
Bangladesh,,Sri Lanka,28-03-2013,602476,DC Boon,TM Dilshan,2012/13,male,bat,Sri Lanka,TH Wijewardene,"NJ Llong,RSA Palliyaguruge",Pallekele International Cricket Stadium,Bangladesh,1,
Bangladesh,,Sri Lanka,31-03-2013,602477,DC Boon,MDKJ Perera,2012/13,male,field,Bangladesh,TH Wijewardene,"REJ Martinesz,RSA Palliyaguruge",Pallekele International Cricket Stadium,Sri Lanka,1,17
Bangladesh,,Zimbabwe,17-04-2013,623576,BC Broad,BRM Taylor,2013,male,field,Bangladesh,TJ Matibiri,"BF Bowden,AL Hill",Harare Sports Club,Zimbabwe,1,335
Bangladesh,,Zimbabwe,25-04-2013,623577,BC Broad,Mushfiqur Rahim,2013,male,field,Zimbabwe,O Chirombe,"IJ Gould,AL Hill",Harare Sports Club,Bangladesh,1,143
Bangladesh,Bulawayo,Zimbabwe,03-05-2013,623573,BC Broad,Ziaur Rahman,2013,male,field,Zimbabwe,TJ Matibiri,"JD Cloete,RB Tiffin",Queens Sports Club,Bangladesh,1,121
Bangladesh,Bulawayo,Zimbabwe,05-05-2013,623574,BC Broad,SC Williams,2013,male,field,Zimbabwe,TJ Matibiri,"O Chirombe,JD Cloete",Queens Sports Club,Zimbabwe,1,
Bangladesh,Bulawayo,Zimbabwe,08-05-2013,623575,BC Broad,V Sibanda,2013,male,field,Zimbabwe,RB Tiffin,"JD Cloete,TJ Matibiri",Queens Sports Club,Zimbabwe,1,
Bangladesh,Bulawayo,Zimbabwe,11-05-2013,623571,BC Broad,H Masakadza,2013,male,bat,Zimbabwe,TJ Matibiri,"O Chirombe,RB Tiffin",Queens Sports Club,Zimbabwe,1,6
Bangladesh,Bulawayo,Zimbabwe,12-05-2013,623572,BC Broad,Shakib Al Hasan,2013,male,bat,Bangladesh,RB Tiffin,"O Chirombe,TJ Matibiri",Queens Sports Club,Bangladesh,1,34
New Zealand,London,England,16-05-2013,566921,DC Boon,SCJ Broad,2013,male,bat,England,M Erasmus,"Aleem Dar,SJ Davis",Lord's,England,1,170
New Zealand,Leeds,England,24-05-2013,566922,DC Boon,GP Swann,2013,male,bat,England,Aleem Dar,"SJ Davis,M Erasmus",Headingley,England,1,247
New Zealand,London,England,31-05-2013,566923,DC Boon,MJ Guptill,2013,male,field,New Zealand,SJ Davis,"Aleem Dar,RK Illingworth",Lord's,New Zealand,1,
New Zealand,Southampton,England,02-06-2013,566924,DC Boon,MJ Guptill,2013,male,bat,New Zealand,Aleem Dar,"RJ Bailey,SJ Davis",The Rose Bowl,New Zealand,1,86
